Species A,Gene A,Species B,Gene B,Score
Homo sapiens,SLC39A11,Homo sapiens,NDUFS8,0.459985865
Homo sapiens,SLC6A12,Homo sapiens,NDUFS8,0.44835063
Homo sapiens,NDUFV2,Homo sapiens,SP110,1.0
Homo sapiens,NDUFV2,Homo sapiens,KAT5,2.0
Homo sapiens,NDUFV2,Homo sapiens,CRMP1,3.0
Homo sapiens,NDUFS2,Homo sapiens,NDUFV2,0.922
Homo sapiens,NDUFS3,Homo sapiens,NDUFV2,0.924
Homo sapiens,NDUFS7,Homo sapiens,NDUFV2,0.972
Homo sapiens,NDUFS8,Homo sapiens,NDUFV2,0.943
Homo sapiens,NDUFS1,Homo sapiens,NDUFV2,0.91
Homo sapiens,NDUFV1,Homo sapiens,NDUFV2,0.899
Homo sapiens,NDUFB4,Homo sapiens,NDUFV2,0.826
Homo sapiens,NDUFV2,Homo sapiens,NDUFV3,0.809
Homo sapiens,NDUFA10,Homo sapiens,NDUFV2,0.779
Homo sapiens,NDUFV2,Homo sapiens,UQCRC1,0.764
Homo sapiens,NDUFV2,Homo sapiens,NPTN,0.961
Homo sapiens,NDUFV2,Homo sapiens,SURF1,0.925
Homo sapiens,NDUFV2,Homo sapiens,PITRM1,0.892
Homo sapiens,NDUFV2,Homo sapiens,NOTCH2,0.888
Homo sapiens,NDUFV2,Homo sapiens,TMED9,0.878
Homo sapiens,NDUFV2,Homo sapiens,NPC2,0.851
Homo sapiens,SYNCRIP,Homo sapiens,NDUFV2,0.837
Homo sapiens,NDUFV2,Homo sapiens,SUCLG2,0.828
Homo sapiens,SLC25A3,Homo sapiens,NDUFV2,0.818
Homo sapiens,NDUFV2,Homo sapiens,TJP1,0.809
Homo sapiens,SDHB,Homo sapiens,NDUFV2,0.798
Homo sapiens,SDHA,Homo sapiens,NDUFV2,0.798
Homo sapiens,NDUFV2,Homo sapiens,SEPT9,0.78
Homo sapiens,NDUFV2,Homo sapiens,PCYOX1,0.761
Homo sapiens,NDUFV2,Homo sapiens,SVIL,0.752
Homo sapiens,NDUFS3,Homo sapiens,NDUFV2,0.999333578
Homo sapiens,RASSF1,Homo sapiens,NDUFV2,0.925042323
Homo sapiens,NDUFA8,Homo sapiens,NDUFV2,0.99126635
Homo sapiens,NDUFV2,Homo sapiens,COX2,0.07287918
Homo sapiens,NDUFV2,Homo sapiens,ND1,0.8666193
Homo sapiens,NDUFV2,Homo sapiens,NDUFA6,0.086155824
Homo sapiens,NDUFV2,Homo sapiens,NDUFS2,0.831271128
Homo sapiens,NDUFA2,Homo sapiens,NDUFV2,0.093577615
Homo sapiens,NDUFB10,Homo sapiens,NDUFV2,0.108078363
Homo sapiens,NDUFS1,Homo sapiens,NDUFV2,0.940521402
Homo sapiens,NDUFV1,Homo sapiens,NDUFV2,0.980336856
Homo sapiens,SDHB,Homo sapiens,NDUFV2,0.195380906
Homo sapiens,NDUFV2,Homo sapiens,TPI1,0.10877755
Homo sapiens,NDUFS3,Homo sapiens,NDUFV2,96.8
Homo sapiens,NDUFA4,Homo sapiens,NDUFV2,96.5
Homo sapiens,C15orf48,Homo sapiens,NDUFV2,95.7
Homo sapiens,NDUFS6,Homo sapiens,NDUFV2,0.999931117
Homo sapiens,NDUFB11,Homo sapiens,NDUFV2,0.999465786
Homo sapiens,NDUFS3,Homo sapiens,NDUFV2,0.999077408
Homo sapiens,NDUFA8,Homo sapiens,NDUFV2,0.99382702
Homo sapiens,RASSF1,Homo sapiens,NDUFV2,0.949837924
Homo sapiens,VDAC1,Homo sapiens,NDUFV2,0.00160633
Homo sapiens,NDUFV2,Homo sapiens,CANX,1.641732248
Homo sapiens,P4HA1,Homo sapiens,NDUFV2,1.628679437
Homo sapiens,NDUFS3,Homo sapiens,NDUFV2,1.607109041
Homo sapiens,NDUFV2,Homo sapiens,HMOX2,1.606860694
Homo sapiens,POR,Homo sapiens,NDUFV2,1.583974717
Homo sapiens,NDUFV2,Homo sapiens,ATP6V1B2,1.57765935
Homo sapiens,NDUFV2,Homo sapiens,VCP,1.568141114
Homo sapiens,NDUFV2,Homo sapiens,CORO1C,1.56800622
Homo sapiens,NDUFV2,Homo sapiens,LRPPRC,1.557075092
Homo sapiens,CYC1,Homo sapiens,NDUFV2,1.55639247
Homo sapiens,NDUFV2,Homo sapiens,UQCRC1,1.544506371
Homo sapiens,BCKDHA,Homo sapiens,NDUFV2,1.534455992
Homo sapiens,NDUFV2,Homo sapiens,NNT,1.531624733
Homo sapiens,NDUFV2,Homo sapiens,LACTB,1.530393041
Homo sapiens,UQCRH,Homo sapiens,NDUFV2,1.524426231
Homo sapiens,NDUFV2,Homo sapiens,LRRC59,1.511105403
Homo sapiens,NDUFS7,Homo sapiens,NDUFV2,1.510706107
Homo sapiens,NDUFV2,Homo sapiens,LONP1,1.500858009
Homo sapiens,NDUFV2,Homo sapiens,EMC2,1.499577545
Homo sapiens,PDHB,Homo sapiens,NDUFV2,1.494683084
Homo sapiens,NDUFV2,Homo sapiens,NDUFS1,1.490176991
Homo sapiens,NDUFV2,Homo sapiens,ASPH,1.489884843
Homo sapiens,NDUFV2,Homo sapiens,ARMCX3,1.470123849
Homo sapiens,COX6A1,Homo sapiens,NDUFV2,1.48768852
Homo sapiens,NDUFA2,Homo sapiens,NDUFV2,1.467076844
Homo sapiens,ACAD9,Homo sapiens,NDUFV2,1.0
Homo sapiens,AUH,Homo sapiens,NDUFV2,1.0
Homo sapiens,C12orf65,Homo sapiens,NDUFV2,1.0
Homo sapiens,C17orf80,Homo sapiens,NDUFV2,1.0
Homo sapiens,C1QBP,Homo sapiens,NDUFV2,1.0
Homo sapiens,C21orf33,Homo sapiens,NDUFV2,1.0
Homo sapiens,C6orf203,Homo sapiens,NDUFV2,1.0
Homo sapiens,C8orf82,Homo sapiens,NDUFV2,1.0
Homo sapiens,MCUR1,Homo sapiens,NDUFV2,1.0
Homo sapiens,CCDC90B,Homo sapiens,NDUFV2,1.0
Homo sapiens,CHCHD1,Homo sapiens,NDUFV2,1.0
Homo sapiens,COX15,Homo sapiens,NDUFV2,1.0
Homo sapiens,CRYZ,Homo sapiens,NDUFV2,1.0
Homo sapiens,CS,Homo sapiens,NDUFV2,1.0
Homo sapiens,DDX28,Homo sapiens,NDUFV2,1.0
Homo sapiens,DHX30,Homo sapiens,NDUFV2,0.99
Homo sapiens,FASTKD2,Homo sapiens,NDUFV2,1.0
Homo sapiens,FASTKD3,Homo sapiens,NDUFV2,1.0
Homo sapiens,FASTKD5,Homo sapiens,NDUFV2,1.0
Homo sapiens,GFM1,Homo sapiens,NDUFV2,1.0
Homo sapiens,GFM2,Homo sapiens,NDUFV2,1.0
Homo sapiens,GRSF1,Homo sapiens,NDUFV2,1.0
Homo sapiens,HINT2,Homo sapiens,NDUFV2,1.0
Homo sapiens,ICT1,Homo sapiens,NDUFV2,1.0
Homo sapiens,LONP1,Homo sapiens,NDUFV2,1.0
Homo sapiens,LRPPRC,Homo sapiens,NDUFV2,1.0
Homo sapiens,MCU,Homo sapiens,NDUFV2,1.0
Homo sapiens,CCDC109B,Homo sapiens,NDUFV2,1.0
Homo sapiens,MDH2,Homo sapiens,NDUFV2,1.0
Homo sapiens,METTL15,Homo sapiens,NDUFV2,1.0
Homo sapiens,METTL17,Homo sapiens,NDUFV2,1.0
Homo sapiens,MRPL11,Homo sapiens,NDUFV2,1.0
Homo sapiens,MRPS12,Homo sapiens,NDUFV2,1.0
Homo sapiens,MRPS26,Homo sapiens,NDUFV2,1.0
Homo sapiens,MRRF,Homo sapiens,NDUFV2,1.0
Homo sapiens,MTERF3,Homo sapiens,NDUFV2,1.0
Homo sapiens,MTFMT,Homo sapiens,NDUFV2,1.0
Homo sapiens,MTG2,Homo sapiens,NDUFV2,1.0
Homo sapiens,MTIF2,Homo sapiens,NDUFV2,1.0
Homo sapiens,MTIF3,Homo sapiens,NDUFV2,1.0
Homo sapiens,MTRF1,Homo sapiens,NDUFV2,1.0
Homo sapiens,MTRF1L,Homo sapiens,NDUFV2,1.0
Homo sapiens,NGRN,Homo sapiens,NDUFV2,1.0
Homo sapiens,OTC,Homo sapiens,NDUFV2,1.0
Homo sapiens,PMPCA,Homo sapiens,NDUFV2,1.0
Homo sapiens,PMPCB,Homo sapiens,NDUFV2,1.0
Homo sapiens,RPUSD3,Homo sapiens,NDUFV2,1.0
Homo sapiens,RPUSD4,Homo sapiens,NDUFV2,1.0
Homo sapiens,SLIRP,Homo sapiens,NDUFV2,1.0
Homo sapiens,SSBP1,Homo sapiens,NDUFV2,1.0
Homo sapiens,SURF1,Homo sapiens,NDUFV2,1.0
Homo sapiens,TACO1,Homo sapiens,NDUFV2,1.0
Homo sapiens,TBRG4,Homo sapiens,NDUFV2,1.0
Homo sapiens,TEFM,Homo sapiens,NDUFV2,1.0
Homo sapiens,TFAM,Homo sapiens,NDUFV2,1.0
Homo sapiens,TMEM70,Homo sapiens,NDUFV2,1.0
Homo sapiens,TRUB2,Homo sapiens,NDUFV2,1.0
Homo sapiens,TSFM,Homo sapiens,NDUFV2,1.0
Homo sapiens,TUFM,Homo sapiens,NDUFV2,1.0
Homo sapiens,VWA8,Homo sapiens,NDUFV2,1.0
Homo sapiens,EXD2,Homo sapiens,NDUFV2,1.0
Homo sapiens,DNAJA3,Homo sapiens,NDUFV2,430.0
Homo sapiens,DNAJC15,Homo sapiens,NDUFV2,560.0
Homo sapiens,DNAJC19,Homo sapiens,NDUFV2,240.0
Homo sapiens,DNAJC28,Homo sapiens,NDUFV2,365.0
Homo sapiens,HSCB,Homo sapiens,NDUFV2,770.0
Homo sapiens,HSPA9,Homo sapiens,NDUFV2,295.0
Homo sapiens,AARS2,Homo sapiens,NDUFV2,90.0
Homo sapiens,COX4I1,Homo sapiens,NDUFV2,25.0
Homo sapiens,CS,Homo sapiens,NDUFV2,20.0
Homo sapiens,TRAP1,Homo sapiens,NDUFV2,55.0
Homo sapiens,NDUFV2,Homo sapiens,ND1,0.999476558
Homo sapiens,NDUFV2,Homo sapiens,ND4,0.999891341
Homo sapiens,NDUFB8,Homo sapiens,NDUFV2,0.999977673
Homo sapiens,NDUFV2,Homo sapiens,ND5,0.999973167
Homo sapiens,NDUFV2,Homo sapiens,NDUFV1,0.993103068
Homo sapiens,NDUFV2,Homo sapiens,NDUFS3,0.999616919
Homo sapiens,NDUFV2,Homo sapiens,NDUFS2,0.919560287
Homo sapiens,NDUFV2,Homo sapiens,NDUFS6,0.999999437
Homo sapiens,NDUFV2,Homo sapiens,NDUFS4,0.999999118
Homo sapiens,NDUFV2,Homo sapiens,DNAJC30,0.996294292
Homo sapiens,NDUFC2,Homo sapiens,NDUFV2,0.999997703
Homo sapiens,NDUFV2,Homo sapiens,NDUFB10,0.919332595
Homo sapiens,NDUFV2,Homo sapiens,NDUFB9,0.998685754
Homo sapiens,NDUFV2,Homo sapiens,NDUFB6,0.999999094
Homo sapiens,NDUFV2,Homo sapiens,NDUFB7,0.999999998
Homo sapiens,NDUFV2,Homo sapiens,NDUFB4,0.965240352
Homo sapiens,NDUFV2,Homo sapiens,NDUFB5,0.999959059
Homo sapiens,NDUFV2,Homo sapiens,NDUFS1,0.968576528
Homo sapiens,NDUFV2,Homo sapiens,NDUFA12,0.999999639
Homo sapiens,NDUFA1,Homo sapiens,NDUFV2,0.968754966
Homo sapiens,NDUFB3,Homo sapiens,NDUFV2,0.999999049
Homo sapiens,NDUFV2,Homo sapiens,NDUFA3,0.843436614
Homo sapiens,NDUFV2,Homo sapiens,NDUFA2,0.975221416
Homo sapiens,NDUFV2,Homo sapiens,FAM185A,0.999999996
Homo sapiens,NDUFV2,Homo sapiens,STK4,0.984608248
Homo sapiens,NDUFV2,Homo sapiens,NDUFA10,0.977804016
Homo sapiens,NDUFV2,Homo sapiens,NDUFA9,0.997119693
Homo sapiens,NDUFV2,Homo sapiens,NDUFB1,0.996177568
Homo sapiens,NDUFV2,Homo sapiens,NDUFA6,0.873097142
Homo sapiens,NDUFV2,Homo sapiens,NDUFA8,0.983053859
Homo sapiens,NDUFS5,Homo sapiens,NDUFV2,0.99864812
Homo sapiens,NDUFV2,Homo sapiens,RASSF1,0.999999467
Homo sapiens,NDUFB11,Homo sapiens,NDUFV2,0.999434725
Homo sapiens,NDUFV2,Homo sapiens,NDUFAF2,0.995501826
Homo sapiens,NDUFV2,Homo sapiens,CCNC,0.981390757
Homo sapiens,NDUFV2,Homo sapiens,NDUFS8,0.986757981
Homo sapiens,NDUFS7,Homo sapiens,NDUFV2,0.929695739
Homo sapiens,NDUFV2,Homo sapiens,PUS1,0.98607368
Homo sapiens,NDUFV3,Homo sapiens,NDUFV2,1.0
Homo sapiens,NDUFA7,Homo sapiens,NDUFV2,0.999999998
Homo sapiens,NDUFV2,Homo sapiens,STK3,0.935311646
Homo sapiens,NDUFS6,Homo sapiens,NDUFV2,0.999992355
Homo sapiens,NDUFA9,Homo sapiens,NDUFV2,0.997093988
Homo sapiens,DNAJC30,Homo sapiens,NDUFV2,0.999727424
Homo sapiens,MECP2,Homo sapiens,NDUFV2,11.46311944
Homo sapiens,MFSD10,Homo sapiens,NDUFV2,0.997858201
Homo sapiens,MFSD5,Homo sapiens,NDUFV2,0.814060271
Homo sapiens,SLC35A3,Homo sapiens,NDUFV2,0.998035722
Homo sapiens,SLC35B1,Homo sapiens,NDUFV2,0.997332117
Homo sapiens,SLC35B2,Homo sapiens,NDUFV2,0.470946599
Homo sapiens,SLC35C2,Homo sapiens,NDUFV2,0.976521449
Homo sapiens,CYSTM1,Homo sapiens,UQCR10,0.958
Homo sapiens,HNRNPM,Homo sapiens,UQCR10,0.884
Homo sapiens,MOV10,Homo sapiens,UQCR10,0.821
Homo sapiens,UQCR10,Homo sapiens,RAB11A,0.761
Homo sapiens,GPM6A,Homo sapiens,UQCR10,0.907530633
Homo sapiens,PEX19,Homo sapiens,UQCR10,0.800865225
Homo sapiens,CYC1,Homo sapiens,UQCR10,0.841502961
Homo sapiens,ERBB3,Homo sapiens,UQCR10,0.756380363
Homo sapiens,UQCRB,Homo sapiens,UQCR10,0.814087637
Homo sapiens,C15orf48,Homo sapiens,UQCR10,97.5
Homo sapiens,NDUFS3,Homo sapiens,UQCR10,96.2
Homo sapiens,UQCR10,Homo sapiens,COX7A2L,0.999906909
Homo sapiens,UQCR10,Homo sapiens,UQCRH,0.998423666
Homo sapiens,UQCR10,Homo sapiens,UQCRFS1,0.858563915
Homo sapiens,UQCR10,Homo sapiens,UQCRC1,0.993957351
Homo sapiens,UQCR10,Homo sapiens,UQCRC2,0.981647111
Homo sapiens,UQCR10,Homo sapiens,UQCRB,0.999911825
Homo sapiens,UQCR10,Homo sapiens,COX6B1,0.945514939
Homo sapiens,UQCR10,Homo sapiens,ABCB10,0.993686698
Homo sapiens,UQCR10,Homo sapiens,CYC1,0.99753404
Homo sapiens,UQCR10,Homo sapiens,CYTB,0.999846388
Homo sapiens,UQCR10,Homo sapiens,UQCRQ,0.996584713
Homo sapiens,UQCR10,Homo sapiens,PTGES2,0.948270747
Homo sapiens,UQCR10,Homo sapiens,TSPAN6,0.968270485
Homo sapiens,TMED10,Homo sapiens,UQCR10,0.868158324
Homo sapiens,NRP1,Homo sapiens,UQCR10,1.0
Homo sapiens,SLC39A4,Homo sapiens,UQCR10,0.408287423
Homo sapiens,SLC52A3,Homo sapiens,UQCR10,0.785717919
Homo sapiens,ULK2,Homo sapiens,POLA2,1.0
Homo sapiens,ULK2,Homo sapiens,NASP,2.0
Homo sapiens,ULK2,Homo sapiens,LUC7L2,3.0
Homo sapiens,ULK2,Homo sapiens,SETDB1,3.0
Homo sapiens,ATG101,Homo sapiens,ULK2,0.923932723
Homo sapiens,ULK2,Homo sapiens,ULK3,0.00032539
Homo sapiens,PSMD13,Homo sapiens,PSMD12,0.705
Homo sapiens,PSMD6,Homo sapiens,PSMD12,0.584
Homo sapiens,PAAF1,Homo sapiens,PSMD12,0.454
Homo sapiens,PSMD10,Homo sapiens,PSMD12,0.384
Homo sapiens,PSMD14,Homo sapiens,PSMD12,4.45
Homo sapiens,PSMD7,Homo sapiens,PSMD12,4.86
Homo sapiens,UCHL5,Homo sapiens,PSMD12,2.63
Homo sapiens,USP14,Homo sapiens,PSMD12,2.07
Homo sapiens,USP20,Homo sapiens,PSMD12,1.09
Homo sapiens,PSMD12,Homo sapiens,PSMD13,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD7,0.996
Homo sapiens,PSMC6,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD10,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD14,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD6,1.0
Homo sapiens,PSMC1,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMC3,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMC2,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMC5,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD11,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD1,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD2,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD3,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD8,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD4,0.994
Homo sapiens,PSMC4,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMA2,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMB1,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMB5,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMA6,Homo sapiens,PSMD12,0.997
Homo sapiens,PSMA7,Homo sapiens,PSMD12,0.982
Homo sapiens,PSMA5,Homo sapiens,PSMD12,0.955
Homo sapiens,PSMB7,Homo sapiens,PSMD12,0.91
Homo sapiens,PSMA1,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMB6,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMB2,Homo sapiens,PSMD12,0.994
Homo sapiens,PSMA4,Homo sapiens,PSMD12,0.991
Homo sapiens,PSMB3,Homo sapiens,PSMD12,0.951
Homo sapiens,PSMB4,Homo sapiens,PSMD12,0.907
Homo sapiens,PSMD12,Homo sapiens,PSME1,0.76
Homo sapiens,PSMD12,Homo sapiens,PSME3,0.752
Homo sapiens,PSMD12,Homo sapiens,USP14,0.897
Homo sapiens,PSMD12,Homo sapiens,HDLBP,0.767
Homo sapiens,PSMD12,Homo sapiens,UGGT1,0.826
Homo sapiens,PSMB4,Homo sapiens,PSMD12,0.84715097
Homo sapiens,PSMB7,Homo sapiens,PSMD12,0.913419063
Homo sapiens,CCDC74B,Homo sapiens,PSMD12,0.998800493
Homo sapiens,PSMD7,Homo sapiens,PSMD12,0.999294864
Homo sapiens,UCHL5,Homo sapiens,PSMD12,0.988662831
Homo sapiens,CCDC92,Homo sapiens,PSMD12,0.996326952
Homo sapiens,ADRM1,Homo sapiens,PSMD12,0.999506849
Homo sapiens,PSMC3,Homo sapiens,PSMD12,0.761620067
Homo sapiens,PSMB9,Homo sapiens,PSMD12,0.999598695
Homo sapiens,PSMD12,Homo sapiens,EIF3E,0.132320082
Homo sapiens,PSMD12,Homo sapiens,MCM7,0.076440434
Homo sapiens,PSMD12,Homo sapiens,NAA15,0.157592427
Homo sapiens,PSMD12,Homo sapiens,NAA16,0.096692285
Homo sapiens,PSMD12,Homo sapiens,PSMA3,0.675729699
Homo sapiens,PSMD12,Homo sapiens,PSMA4,0.976522447
Homo sapiens,PSMD12,Homo sapiens,PSMA5,0.984384156
Homo sapiens,PSMD12,Homo sapiens,PSMB2,0.983617745
Homo sapiens,PSMD12,Homo sapiens,PSMB3,0.895801706
Homo sapiens,PSMD12,Homo sapiens,PSMB4,0.823479755
Homo sapiens,PSMD12,Homo sapiens,PSMB5,0.962478646
Homo sapiens,PSMD12,Homo sapiens,PSMB6,0.980371022
Homo sapiens,PSMD12,Homo sapiens,PSMB8,0.756506959
Homo sapiens,PSMD12,Homo sapiens,PSMC1,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMC4,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMC6,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD11,1.0
Homo sapiens,ADRM1,Homo sapiens,PSMD12,0.131738207
Homo sapiens,AHCYL1,Homo sapiens,PSMD12,0.074745632
Homo sapiens,CAD,Homo sapiens,PSMD12,0.118242962
Homo sapiens,COPE,Homo sapiens,PSMD12,0.076395293
Homo sapiens,COPS7A,Homo sapiens,PSMD12,0.086895063
Homo sapiens,CUL1,Homo sapiens,PSMD12,0.081709497
Homo sapiens,IKBKAP,Homo sapiens,PSMD12,0.074836983
Homo sapiens,ITGAV,Homo sapiens,PSMD12,0.08080901
Homo sapiens,KIAA0368,Homo sapiens,PSMD12,0.089028953
Homo sapiens,MCFD2,Homo sapiens,PSMD12,0.117001292
Homo sapiens,NLRP9,Homo sapiens,PSMD12,0.104884254
Homo sapiens,PPID,Homo sapiens,PSMD12,0.197458863
Homo sapiens,PSMA1,Homo sapiens,PSMD12,0.98350609
Homo sapiens,PSMA2,Homo sapiens,PSMD12,0.822222893
Homo sapiens,PSMA6,Homo sapiens,PSMD12,0.992668495
Homo sapiens,PSMA7,Homo sapiens,PSMD12,0.697082518
Homo sapiens,PSMB1,Homo sapiens,PSMD12,0.973681156
Homo sapiens,PSMB7,Homo sapiens,PSMD12,0.659312156
Homo sapiens,PSMC2,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMC3,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMC5,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD1,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD2,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD3,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD4,Homo sapiens,PSMD12,1.0
Homo sapiens,PSMD9,Homo sapiens,PSMD12,1.0
Homo sapiens,USP14,Homo sapiens,PSMD12,0.412875629
Homo sapiens,PSMD12,Homo sapiens,PSMD13,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD14,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD5,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD6,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD7,1.0
Homo sapiens,PSMD12,Homo sapiens,PSMD8,1.0
Homo sapiens,PSMD12,Homo sapiens,SGTA,0.150430681
Homo sapiens,PSMD7,Homo sapiens,PSMD12,0.999999941
Homo sapiens,CCDC92,Homo sapiens,PSMD12,0.999999513
Homo sapiens,PSMC5,Homo sapiens,PSMD12,0.999989549
Homo sapiens,PSMD12,Homo sapiens,PSMD11,0.999932636
Homo sapiens,PSMD12,Homo sapiens,PSMD6,0.999916314
Homo sapiens,PSMD12,Homo sapiens,PSMD13,0.999901032
Homo sapiens,PSMD12,Homo sapiens,PSMD10,0.999890785
Homo sapiens,ADRM1,Homo sapiens,PSMD12,0.999884102
Homo sapiens,PSMD12,Homo sapiens,PSMD14,0.999840792
Homo sapiens,PSMD12,Homo sapiens,PSMD1,0.999568462
Homo sapiens,PSMC1,Homo sapiens,PSMD12,0.999105221
Homo sapiens,PSMC3,Homo sapiens,PSMD12,0.998869926
Homo sapiens,PSMD12,Homo sapiens,PSMC4,0.99879678
Homo sapiens,EIF3H,Homo sapiens,PSMD12,0.998584367
Homo sapiens,PSMD12,Homo sapiens,PSMC6,0.998447559
Homo sapiens,PSMD12,Homo sapiens,PSMD3,0.998425492
Homo sapiens,EIF3M,Homo sapiens,PSMD12,0.997727804
Homo sapiens,PSMD12,Homo sapiens,PSMD4,0.997649
Homo sapiens,PSMC2,Homo sapiens,PSMD12,0.996679183
Homo sapiens,PSMD8,Homo sapiens,PSMD12,0.996489958
Homo sapiens,PSMB9,Homo sapiens,PSMD12,0.995793453
Homo sapiens,PSMD12,Homo sapiens,STKLD1,0.995163463
Homo sapiens,CCDC74B,Homo sapiens,PSMD12,0.993469727
Homo sapiens,PSMD12,Homo sapiens,PSMD2,0.993361552
Homo sapiens,PSMD5,Homo sapiens,PSMD12,0.987586229
Homo sapiens,UCHL5,Homo sapiens,PSMD12,0.986986792
Homo sapiens,PSMD12,Homo sapiens,EIF3E,0.978632296
Homo sapiens,PSMD12,Homo sapiens,EIF3L,0.920486934
Homo sapiens,PSMB3,Homo sapiens,PSMD12,0.919082453
Homo sapiens,PSMD12,Homo sapiens,EIF3C,0.915398131
Homo sapiens,KDELR1,Homo sapiens,PSMD12,0.836192856
Homo sapiens,PSMD12,Homo sapiens,TRIM11,0.778958255
Homo sapiens,HSD17B10,Homo sapiens,PSMD12,0.00129004
Homo sapiens,ATP6AP1,Homo sapiens,PSMD12,-3.243953945
Homo sapiens,BDP1,Homo sapiens,PSMD12,4.100963175
Homo sapiens,BTF3,Homo sapiens,PSMD12,3.265872535
Homo sapiens,CARS,Homo sapiens,PSMD12,3.242209145
Homo sapiens,CENPK,Homo sapiens,PSMD12,3.693560616
Homo sapiens,CNOT1,Homo sapiens,PSMD12,3.352007055
Homo sapiens,COPS5,Homo sapiens,PSMD12,3.263029848
Homo sapiens,EIF3H,Homo sapiens,PSMD12,-5.130516291
Homo sapiens,EXOSC9,Homo sapiens,PSMD12,-4.397535828
Homo sapiens,FAM208A,Homo sapiens,PSMD12,-5.082114979
Homo sapiens,INTS5,Homo sapiens,PSMD12,-3.080024587
Homo sapiens,LEO1,Homo sapiens,PSMD12,-5.899737035
Homo sapiens,MED10,Homo sapiens,PSMD12,3.26140594
Homo sapiens,MRPL10,Homo sapiens,PSMD12,-3.086542712
Homo sapiens,MRPL22,Homo sapiens,PSMD12,-3.43320049
Homo sapiens,MRPL46,Homo sapiens,PSMD12,3.063046889
Homo sapiens,MRPS5,Homo sapiens,PSMD12,-4.436929692
Homo sapiens,NDUFB1,Homo sapiens,PSMD12,-3.320261951
Homo sapiens,PAFAH1B1,Homo sapiens,PSMD12,3.026713534
Homo sapiens,GATB,Homo sapiens,PSMD12,-3.099139192
Homo sapiens,PPCS,Homo sapiens,PSMD12,3.126209269
Homo sapiens,PPP2R2A,Homo sapiens,PSMD12,3.615874347
Homo sapiens,PSMC1,Homo sapiens,PSMD12,3.476899085
Homo sapiens,PSMD12,Homo sapiens,PSMD12,-4.281157455
Homo sapiens,PSMD12,Homo sapiens,RFC4,3.021281873
Homo sapiens,PSMD12,Homo sapiens,RPL30,3.198492977
Homo sapiens,PSMD12,Homo sapiens,RPL35,5.053758706
Homo sapiens,PSMD12,Homo sapiens,TMEM261,-3.819727895
Homo sapiens,PSMD12,Homo sapiens,TUBB,-4.714322728
Homo sapiens,PSMD12,Homo sapiens,ZNF598,-4.850394781
Homo sapiens,DOCK6,Homo sapiens,PSMD12,5.115952245
Homo sapiens,MCF2L2,Homo sapiens,PSMD12,7.80855869
Homo sapiens,AKAP1,Homo sapiens,PSMD12,7.92
Homo sapiens,CAV1,Homo sapiens,PSMD12,4.67
Homo sapiens,DCTN2,Homo sapiens,PSMD12,9.25
Homo sapiens,IMPDH2,Homo sapiens,PSMD12,9.91
Homo sapiens,KRAS,Homo sapiens,PSMD12,5.94
Homo sapiens,LAMTOR1,Homo sapiens,PSMD12,6.6
Homo sapiens,PANX1,Homo sapiens,PSMD12,6.6
Homo sapiens,PRPH,Homo sapiens,PSMD12,15.19
Homo sapiens,SQSTM1,Homo sapiens,PSMD12,11.23
Homo sapiens,VIM,Homo sapiens,PSMD12,7.92
Homo sapiens,WDR5,Homo sapiens,PSMD12,192.0
Homo sapiens,PSMD12,Homo sapiens,STKLD1,0.912766122
Homo sapiens,PSMD12,Homo sapiens,TRIM11,0.750410508
Homo sapiens,TMEM31,Homo sapiens,PSMD12,0.982359852
